epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,2.0979543114471437,1.944137887954712,77.612,74.28,25.781999999999996,17.78
2,1.9011023114395142,1.9453952440261841,71.836,73.12,16.756,18.310000000000002
3,1.7450246670150757,1.6206614727020263,64.756,59.35,12.909999999999997,10.599999999999994
4,1.6231550442886353,1.6007443199157714,59.544,58.51,10.512,10.340000000000003
5,1.5324224606323242,1.5564583576202393,56.092,57.77,9.129999999999995,10.019999999999996
6,1.4352621340560914,1.424978713607788,51.992,51.09,7.596000000000004,8.370000000000005
7,1.3211737224197388,1.3447378772735596,47.672,47.37,6.1839999999999975,6.700000000000003
8,1.207634624710083,1.2593182975769044,43.258,44.78,5.025999999999996,5.150000000000006
9,1.1404951496505737,1.492818510055542,40.968,48.97,4.358000000000004,8.950000000000003
10,1.0887586238861084,1.230285308265686,39.188,42.75,3.739999999999995,5.75
11,1.0353291096115111,1.1201187530517578,36.916,39.17,3.4200000000000017,3.8299999999999983
12,0.9987462804794311,1.0936907592773437,35.611999999999995,38.56,3.2240000000000038,4.079999999999998
13,0.9406966991615295,1.2530548536300659,33.556,42.17,2.6899999999999977,5.030000000000001
14,0.8944871362686158,1.057913423538208,31.902,36.68,2.524000000000001,2.9000000000000057
15,0.8584790170669556,1.0360737930297852,30.421999999999997,36.65,2.2079999999999984,3.219999999999999
16,0.8254435563659668,0.8636214179039001,29.201999999999998,29.97,2.1380000000000052,2.569999999999993
17,0.7868077448654175,0.9188945219039917,27.906000000000006,31.349999999999994,1.8739999999999952,2.200000000000003
18,0.7554427380180359,0.9584772249221801,26.662000000000006,32.06,1.7120000000000033,2.9399999999999977
19,0.7249462856674195,0.8762087183952332,25.397999999999996,29.629999999999995,1.652000000000001,2.299999999999997
20,0.6906260948944092,0.8122958868026734,24.266000000000005,28.370000000000005,1.4140000000000015,1.7999999999999972
21,0.6733285131263733,0.8174006054878235,23.415999999999997,28.730000000000004,1.3499999999999943,1.9899999999999949
22,0.6472211622810363,0.8635643718719482,22.903999999999996,29.409999999999997,1.2600000000000051,2.6200000000000045
23,0.6261983273696899,0.8413203064918519,21.983999999999995,28.28,1.152000000000001,2.260000000000005
24,0.6033756964111329,0.7365149746894837,21.116,24.86,1.063999999999993,1.9099999999999966
25,0.5843763325119019,0.7880500151634217,20.418000000000006,26.299999999999997,1.054000000000002,1.4599999999999937
26,0.5695058494186401,0.7911766622543335,19.75,26.629999999999995,1.024000000000001,1.6400000000000006
27,0.5550970512771607,0.7055075992584229,19.379999999999995,23.89,0.9159999999999968,1.6299999999999955
28,0.5423326895999908,0.6921099802017212,18.760000000000005,23.78,0.8659999999999997,1.3700000000000045
29,0.5254984634780884,0.9485357727050782,18.337999999999994,30.5,0.7740000000000009,2.3100000000000023
30,0.5081185628318786,0.7902261630058288,17.786,26.569999999999993,0.7600000000000051,1.4399999999999977
31,0.5013734363365173,0.7081232163429261,17.581999999999994,23.700000000000003,0.7199999999999989,1.3499999999999943
32,0.48841100209236143,0.8397512681007385,17.043999999999997,28.159999999999997,0.7180000000000035,1.5400000000000063
33,0.4748666537475586,0.8991300230026245,16.599999999999994,28.78,0.6899999999999977,1.8700000000000045
34,0.4624829797935486,0.6442458198547363,15.926000000000002,21.53,0.5879999999999939,1.0999999999999943
35,0.45742192081451416,0.6915678661346436,15.957999999999998,22.870000000000005,0.5420000000000016,1.0300000000000011
36,0.4492914354324341,0.5685966290473938,15.626000000000005,19.260000000000005,0.5840000000000032,0.9200000000000017
