epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.5959175603866578,1.4178725160598755,59.93,51.76,11.025999999999996,6.099999999999994
2,1.0968907166862487,1.2496212617874145,39.456,41.83,4.058000000000007,3.9599999999999937
3,0.8951026287651062,1.1022079074859619,32.025999999999996,34.489999999999995,2.415999999999997,3.8299999999999983
4,0.7524359080123901,0.9192483166694642,26.572000000000003,30.25,1.6899999999999977,2.7900000000000063
5,0.67242444606781,0.7139843062400818,23.682000000000002,24.22,1.358000000000004,1.4000000000000057
6,0.6101887253475189,0.6486863417625427,21.183999999999997,21.689999999999998,1.1299999999999955,1.3299999999999983
7,0.5710052131462097,0.6870277258872985,19.849999999999994,22.709999999999994,1.0160000000000053,1.1899999999999977
8,0.5261352993774414,0.7261525278091431,18.171999999999997,24.03,0.9200000000000017,1.3199999999999932
9,0.5068765807914734,0.5876922427177429,17.543999999999997,20.019999999999996,0.7999999999999972,1.0400000000000063
10,0.47722022661209107,0.5949969716072082,16.555999999999997,20.08,0.7240000000000038,1.0600000000000023
11,0.4555421806716919,0.5693324740886688,15.811999999999998,18.72,0.6380000000000052,0.9099999999999966
12,0.4392570295524597,0.5897007186889649,15.031999999999996,18.489999999999995,0.5900000000000034,1.019999999999996
13,0.42638279556274417,0.638091788482666,14.902000000000001,20.090000000000003,0.534000000000006,1.1899999999999977
14,0.4043333737277985,0.520021090054512,14.016000000000005,17.61,0.47400000000000375,0.75
15,0.3909006955242157,0.5702283334255218,13.537999999999997,18.590000000000003,0.4519999999999982,0.769999999999996
16,0.3806089860343933,0.5314369876861572,13.236000000000004,17.290000000000006,0.4399999999999977,0.9399999999999977
17,0.3701416497039795,0.47026119861602783,12.89,15.079999999999998,0.382000000000005,0.7199999999999989
18,0.35503419134140013,0.5657826539993286,12.364000000000004,18.650000000000006,0.3760000000000048,0.7999999999999972
19,0.3457508632564545,0.6350878150939941,11.968000000000004,19.739999999999995,0.31799999999999784,0.7000000000000028
