epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,2.00604751159668,1.9129545150756837,55.014,45.69,11.697999999999993,6.290000000000006
2,1.8705810192108154,1.810145373725891,41.19,34.93000000000001,5.763999999999996,3.8499999999999943
3,1.8054448520278932,1.8063446725845338,34.57599999999999,34.86,4.275999999999996,3.0799999999999983
4,1.770031358985901,1.7433983179092407,31.040000000000006,28.519999999999996,3.4479999999999933,3.0400000000000063
5,1.7425295169830322,1.7222584371566771,28.221999999999994,26.11,2.8559999999999945,2.319999999999993
6,1.7231980450820923,1.7176598278045654,26.337999999999994,25.900000000000006,2.6159999999999997,1.7600000000000051
7,1.704313420753479,1.6889288663864135,24.337999999999994,22.89,2.2519999999999953,1.8799999999999955
8,1.692619132080078,1.6909094947814942,23.224000000000004,23.090000000000003,2.0319999999999965,1.8199999999999932
9,1.6797320587158202,1.6831473039627076,21.914,22.430000000000007,1.906000000000006,1.7399999999999949
10,1.671260510787964,1.6760716915130616,21.096000000000004,21.689999999999998,1.7660000000000053,1.2399999999999949
11,1.6601488787841796,1.658195251083374,19.944000000000003,19.83,1.5840000000000032,1.4200000000000017
12,1.65358028755188,1.6582828763961792,19.244,19.620000000000005,1.5420000000000016,1.5400000000000063
13,1.6444044231414794,1.653182626724243,18.340000000000003,19.33,1.426000000000002,1.3599999999999994
14,1.640753078765869,1.6604597143173219,18.024,20.069999999999993,1.3739999999999952,1.7099999999999937
15,1.6346175862884522,1.643387292098999,17.406000000000006,18.299999999999997,1.402000000000001,1.3599999999999994
16,1.6257527711105346,1.6465668495178223,16.453999999999994,18.730000000000004,1.2780000000000058,1.1800000000000068
17,1.6226585513687133,1.6366087083816527,16.186000000000007,17.739999999999995,1.1599999999999966,0.9699999999999989
18,1.6165029419708252,1.627186933708191,15.512,16.61,1.1680000000000064,1.019999999999996
19,1.610805025062561,1.619626160621643,14.947999999999993,15.799999999999997,1.1359999999999957,1.019999999999996
20,1.6073544214248656,1.620076436805725,14.579999999999998,16.03,1.0040000000000049,0.8900000000000006
21,1.60175422416687,1.6230013765335083,13.989999999999995,16.25,0.9779999999999944,0.8499999999999943
